TT,Danh_Gia,Chat_Luong_Tai_Xe,Thoi_Gian_vs_Du_Kien
23390,satisfied,3,-2.1875
23391,dissatisfied,3,-11.5625
23392,dissatisfied,3,-9.53125
23393,dissatisfied,3,-11.5625
23394,dissatisfied,3,-12.03125
23395,satisfied,4,-10.0
23396,satisfied,7,-11.5625
23397,satisfied,5,-11.5625
23398,dissatisfied,3,-10.46875
23399,satisfied,5,-13.28125
23400,satisfied,1,-11.5625
23401,satisfied,1,-11.5625
23402,dissatisfied,3,-13.125
23403,dissatisfied,3,-9.6875
23404,satisfied,7,-11.5625
23405,satisfied,7,-10.0
23406,satisfied,7,-11.5625
23407,dissatisfied,3,-10.9375
23408,satisfied,5,-11.5625
23409,satisfied,6,-11.875
23410,satisfied,6,-12.1875
23411,dissatisfied,3,-11.5625
23412,satisfied,5,-9.6875
23413,satisfied,1,-11.5625
23414,satisfied,5,-11.5625
23415,dissatisfied,3,-11.5625
23416,dissatisfied,3,-12.65625
23417,dissatisfied,3,-11.5625
23418,satisfied,6,-12.1875
23419,dissatisfied,3,-11.5625
23420,satisfied,6,-12.03125
23421,dissatisfied,3,-9.84375
23422,dissatisfied,3,-11.5625
23423,satisfied,1,-15.0
23424,satisfied,5,-12.34375
23425,satisfied,7,-11.5625
23426,dissatisfied,3,-12.96875
23427,dissatisfied,3,-9.6875
23428,satisfied,6,-11.5625
23429,satisfied,5,-13.4375
23430,satisfied,3,-13.4375
23431,dissatisfied,3,-11.5625
23432,dissatisfied,3,-11.5625
23433,satisfied,5,-11.5625
23434,dissatisfied,3,-11.5625
23435,dissatisfied,3,-11.875
23436,dissatisfied,3,-11.5625
23437,satisfied,4,-11.25
23438,dissatisfied,3,-12.1875
23439,satisfied,5,-11.25
23440,dissatisfied,3,-11.5625
23441,satisfied,7,-11.5625
23442,satisfied,1,-11.5625
23443,satisfied,6,-11.5625
23444,satisfied,7,-11.875
23445,satisfied,7,-10.15625
23446,dissatisfied,3,-11.875
23447,dissatisfied,3,-10.0
23448,satisfied,1,-0.9375
23449,dissatisfied,3,-11.5625
23450,dissatisfied,3,-12.8125
23451,satisfied,7,-13.4375
23452,dissatisfied,3,-12.96875
23453,satisfied,7,-10.3125
23454,satisfied,6,-11.5625
23455,dissatisfied,3,-8.75
23456,dissatisfied,3,-11.5625
23457,satisfied,6,-10.9375
23458,satisfied,4,-11.5625
23459,dissatisfied,3,-11.5625
23460,satisfied,6,-14.375
23461,satisfied,7,-11.5625
23462,satisfied,3,-11.5625
23463,satisfied,1,-11.5625
23464,dissatisfied,3,-11.5625
23465,dissatisfied,3,-12.34375
23466,dissatisfied,3,-12.1875
23467,satisfied,6,-11.5625
23468,dissatisfied,3,-11.5625
23469,satisfied,5,-7.5
23470,satisfied,5,-12.34375
23471,satisfied,7,-11.5625
23472,satisfied,2,-4.6875
23473,dissatisfied,3,-10.78125
23474,dissatisfied,3,-10.3125
23475,dissatisfied,3,-8.90625
23476,dissatisfied,3,-11.40625
23477,satisfied,3,-11.5625
23478,satisfied,5,-7.65625
23479,satisfied,4,-11.40625
23480,dissatisfied,3,-11.5625
23481,dissatisfied,6,-0.9375
23482,satisfied,3,-11.09375
23483,dissatisfied,2,-11.5625
23484,satisfied,5,-10.15625
23485,dissatisfied,3,-11.5625
23486,dissatisfied,2,-12.8125
23487,dissatisfied,1,-6.25
23488,dissatisfied,1,-12.34375
23489,dissatisfied,1,
23490,satisfied,5,-12.96875
23491,dissatisfied,5,-11.5625
23492,satisfied,6,-13.75
23493,dissatisfied,1,-10.3125
23494,satisfied,5,-10.3125
23495,dissatisfied,3,-14.375
23496,dissatisfied,5,-16.5625
23497,dissatisfied,6,-7.1875
23498,satisfied,3,-11.5625
23499,dissatisfied,3,-11.5625
23500,satisfied,3,-10.625
23501,satisfied,7,-11.5625
23502,satisfied,6,-12.5
23503,dissatisfied,3,-11.71875
23504,dissatisfied,3,-11.5625
23505,dissatisfied,3,-11.5625
23506,satisfied,6,-11.5625
23507,dissatisfied,3,-13.4375
23508,satisfied,5,-8.90625
23509,satisfied,5,-11.40625
23510,dissatisfied,3,-13.59375
23511,satisfied,5,-11.5625
23512,dissatisfied,3,-12.8125
23513,satisfied,7,-11.5625
23514,dissatisfied,2,-1.5625
23515,satisfied,5,-11.875
23516,satisfied,5,-13.59375
23517,satisfied,5,-12.34375
23518,dissatisfied,3,-11.71875
23519,dissatisfied,3,-11.5625
23520,satisfied,5,-12.96875
23521,satisfied,7,-10.15625
23522,satisfied,1,-11.71875
23523,dissatisfied,3,-9.375
23524,satisfied,3,-17.03125
23525,dissatisfied,3,-15.0
23526,dissatisfied,3,-12.8125
23527,dissatisfied,3,-13.90625
23528,satisfied,4,-11.5625
23529,satisfied,5,-10.46875
23530,dissatisfied,3,-11.25
23531,dissatisfied,3,-11.5625
23532,satisfied,3,-13.4375
23533,dissatisfied,3,-11.5625
23534,dissatisfied,3,-14.21875
23535,satisfied,5,-11.5625
23536,satisfied,6,-10.15625
23537,satisfied,7,-11.09375
23538,satisfied,5,-11.5625
23539,dissatisfied,3,-13.125
23540,dissatisfied,3,-11.875
23541,satisfied,3,-11.09375
23542,dissatisfied,3,-9.0625
23543,dissatisfied,3,-7.65625
23544,dissatisfied,3,-11.5625
23545,satisfied,5,-10.3125
23546,satisfied,6,-12.03125
23547,dissatisfied,3,-11.5625
23548,dissatisfied,3,-11.71875
23549,dissatisfied,3,-11.5625
23550,satisfied,1,-6.71875
23551,satisfied,3,-11.5625
23552,satisfied,5,-11.5625
23553,satisfied,1,-9.84375
23554,satisfied,3,-11.5625
23555,dissatisfied,3,-14.53125
23556,satisfied,5,-11.5625
23557,satisfied,6,-11.5625
23558,dissatisfied,3,-11.5625
23559,dissatisfied,3,-11.5625
23560,satisfied,7,-11.5625
23561,satisfied,5,-12.5
23562,satisfied,7,-10.9375
23563,dissatisfied,3,-16.5625
23564,dissatisfied,3,-11.5625
23565,dissatisfied,3,-8.90625
23566,satisfied,2,-12.03125
23567,dissatisfied,3,-11.5625
23568,dissatisfied,7,-14.84375
23569,satisfied,5,-11.5625
23570,satisfied,5,-11.5625
23571,dissatisfied,3,-11.875
23572,dissatisfied,3,-12.34375
23573,dissatisfied,3,-14.53125
23574,dissatisfied,3,-8.90625
23575,satisfied,6,-11.71875
23576,dissatisfied,3,-11.5625
23577,dissatisfied,3,-11.25
23578,dissatisfied,2,-13.90625
23579,dissatisfied,6,-11.5625
23580,satisfied,5,-11.5625
23581,dissatisfied,3,-9.84375
23582,dissatisfied,5,-13.75
23583,satisfied,6,-11.5625
23584,dissatisfied,3,-12.5
23585,satisfied,1,-11.5625
23586,satisfied,3,-11.5625
23587,dissatisfied,3,-10.9375
23588,dissatisfied,3,-11.5625
23589,dissatisfied,3,-13.59375
23590,dissatisfied,3,-11.5625
23591,dissatisfied,3,-11.25
23592,satisfied,5,-9.375
23593,dissatisfied,3,-11.40625
23594,satisfied,5,-11.5625
23595,satisfied,5,-11.5625
23596,satisfied,3,-11.09375
23597,satisfied,5,-14.375
23598,dissatisfied,3,-11.5625
23599,dissatisfied,3,-11.5625
23600,satisfied,4,-10.78125
23601,dissatisfied,3,-11.5625
23602,satisfied,6,-9.21875
23603,dissatisfied,1,-10.15625
23604,satisfied,6,-14.53125
23605,dissatisfied,3,-11.5625
23606,dissatisfied,3,-11.5625
23607,dissatisfied,3,-11.5625
23608,satisfied,5,-10.9375
23609,dissatisfied,3,-9.53125
23610,dissatisfied,3,-12.96875
23611,dissatisfied,3,-11.71875
23612,dissatisfied,3,-11.5625
23613,satisfied,7,-1.71875
23614,satisfied,4,-12.34375
23615,satisfied,7,-13.125
23616,satisfied,3,-10.78125
23617,satisfied,6,-11.5625
23618,dissatisfied,3,-12.1875
23619,satisfied,5,-12.1875
23620,dissatisfied,3,-11.875
23621,satisfied,5,-11.5625
23622,dissatisfied,3,-11.5625
23623,satisfied,6,-12.34375
23624,dissatisfied,3,-13.4375
23625,satisfied,7,-11.5625
23626,dissatisfied,3,-11.5625
23627,satisfied,7,-11.09375
23628,satisfied,3,-11.5625
23629,satisfied,7,-11.5625
23630,satisfied,6,-11.5625
23631,satisfied,6,-12.5
23632,satisfied,7,-7.8125
23633,satisfied,5,-11.5625
23634,satisfied,7,-8.90625
23635,dissatisfied,3,-11.5625
23636,dissatisfied,3,-11.5625
23637,dissatisfied,3,-11.5625
23638,satisfied,6,-11.5625
23639,satisfied,5,-11.25
23640,dissatisfied,3,-11.5625
23641,dissatisfied,3,-11.5625
23642,satisfied,5,-8.28125
23643,dissatisfied,3,-13.125
23644,dissatisfied,3,-11.5625
23645,satisfied,7,-10.3125
23646,satisfied,5,-10.46875
23647,dissatisfied,3,-12.65625
23648,satisfied,5,-11.5625
23649,satisfied,5,-10.0
23650,dissatisfied,3,-10.9375
23651,dissatisfied,3,-11.5625
23652,satisfied,1,-12.65625
23653,dissatisfied,3,-11.875
23654,dissatisfied,3,-11.25
23655,dissatisfied,3,-11.875
23656,dissatisfied,3,-11.5625
23657,dissatisfied,3,-11.5625
23658,dissatisfied,3,-12.96875
23659,dissatisfied,3,-10.9375
23660,satisfied,5,-11.5625
23661,satisfied,7,-11.40625
23662,satisfied,6,-11.71875
23663,satisfied,5,-11.25
23664,dissatisfied,3,-11.5625
23665,satisfied,4,-11.5625
23666,satisfied,5,-9.375
23667,satisfied,5,-12.96875
23668,satisfied,6,-11.5625
23669,dissatisfied,3,-11.5625
23670,satisfied,5,-11.5625
23671,satisfied,4,-12.5
23672,dissatisfied,3,-11.5625
23673,dissatisfied,3,-11.5625
23674,dissatisfied,3,-12.8125
23675,satisfied,7,-11.5625
23676,dissatisfied,3,-8.125
23677,dissatisfied,3,-12.03125
23678,satisfied,5,-12.8125
23679,dissatisfied,3,-11.5625
23680,satisfied,6,-11.5625
23681,satisfied,6,-11.5625
23682,satisfied,4,-12.96875
23683,satisfied,6,-11.71875
23684,dissatisfied,3,-9.53125
23685,satisfied,5,-11.5625
23686,satisfied,3,-12.8125
23687,dissatisfied,3,-11.5625
23688,satisfied,5,-13.59375
23689,dissatisfied,3,-11.5625
23690,satisfied,3,-11.5625
23691,satisfied,2,-11.5625
23692,dissatisfied,3,-11.71875
23693,satisfied,1,-11.5625
23694,dissatisfied,3,-11.5625
23695,satisfied,3,-12.1875
23696,satisfied,5,-11.5625
23697,satisfied,6,-11.5625
23698,dissatisfied,3,-11.5625
23699,satisfied,6,-10.625
23700,dissatisfied,3,-10.78125
23701,satisfied,6,-10.625
23702,dissatisfied,2,-6.40625
23703,satisfied,4,-11.5625
23704,dissatisfied,1,-12.34375
23705,satisfied,6,-11.5625
23706,satisfied,5,-12.1875
23707,dissatisfied,7,-11.5625
23708,dissatisfied,3,-11.5625
23709,satisfied,3,-11.5625
23710,satisfied,6,-11.5625
23711,dissatisfied,3,-11.5625
23712,satisfied,5,-11.5625
23713,dissatisfied,3,-11.5625
23714,dissatisfied,3,-11.5625
23715,satisfied,6,-11.5625
23716,dissatisfied,3,-11.5625
23717,satisfied,5,-11.5625
23718,dissatisfied,3,-11.5625
23719,satisfied,7,-11.5625
23720,satisfied,7,-11.5625
23721,satisfied,7,-6.71875
23722,satisfied,5,-9.375
23723,satisfied,5,-13.59375
23724,satisfied,4,-11.5625
23725,satisfied,7,-11.5625
23726,satisfied,7,-13.4375
23727,satisfied,1,-12.03125
23728,dissatisfied,3,-11.5625
23729,satisfied,3,-12.03125
23730,dissatisfied,3,-10.78125
23731,satisfied,4,-11.5625
23732,satisfied,7,-11.5625
23733,dissatisfied,3,-11.5625
23734,satisfied,6,-11.09375
23735,dissatisfied,3,-11.5625
23736,satisfied,5,-10.78125
23737,dissatisfied,3,-11.5625
23738,dissatisfied,3,-13.90625
23739,dissatisfied,3,-13.59375
23740,satisfied,6,-11.5625
23741,dissatisfied,3,-11.09375
23742,satisfied,5,-11.25
23743,dissatisfied,3,-13.4375
23744,dissatisfied,3,-13.28125
23745,dissatisfied,3,-10.0
23746,satisfied,6,-11.5625
23747,dissatisfied,3,-11.5625
23748,dissatisfied,3,-11.5625
23749,satisfied,5,-11.5625
23750,dissatisfied,3,-14.375
23751,satisfied,7,-11.71875
23752,dissatisfied,3,-11.5625
23753,dissatisfied,3,-12.1875
23754,satisfied,6,-12.03125
23755,dissatisfied,3,-11.5625
23756,satisfied,7,-11.5625
23757,satisfied,4,-11.5625
23758,satisfied,7,-11.5625
23759,dissatisfied,3,-13.90625
23760,satisfied,1,-11.5625
23761,satisfied,6,-10.46875
23762,dissatisfied,3,-11.875
23763,satisfied,5,-11.5625
23764,dissatisfied,3,-12.34375
23765,dissatisfied,3,-11.25
23766,dissatisfied,3,-13.125
23767,dissatisfied,3,-12.8125
23768,dissatisfied,3,-11.5625
23769,satisfied,6,-11.5625
23770,satisfied,3,-11.5625
23771,dissatisfied,3,-10.625
23772,satisfied,7,-8.125
23773,satisfied,7,-11.5625
23774,satisfied,1,-11.5625
23775,dissatisfied,3,-14.21875
23776,satisfied,5,-11.5625
23777,dissatisfied,3,-9.21875
23778,satisfied,5,-14.21875
23779,dissatisfied,3,-12.8125
23780,satisfied,5,-10.46875
23781,satisfied,5,-11.5625
23782,dissatisfied,3,-12.8125
23783,satisfied,7,-10.9375
23784,dissatisfied,3,-9.6875
23785,dissatisfied,3,-12.34375
23786,satisfied,5,-10.9375
23787,satisfied,2,-11.5625
23788,dissatisfied,3,-11.5625
23789,dissatisfied,3,-11.5625
23790,satisfied,7,-11.875
23791,dissatisfied,3,-11.5625
23792,satisfied,6,-11.5625
23793,dissatisfied,3,-12.96875
23794,satisfied,5,-12.1875
23795,satisfied,1,-12.65625
23796,dissatisfied,3,-11.5625
23797,satisfied,5,-13.125
23798,dissatisfied,3,-11.5625
23799,dissatisfied,3,-14.375
23800,satisfied,7,-8.75
23801,dissatisfied,1,-8.4375
23802,dissatisfied,3,-10.625
23803,dissatisfied,3,-11.5625
23804,satisfied,5,-12.03125
23805,satisfied,7,-9.84375
23806,satisfied,7,-11.5625
23807,dissatisfied,6,-14.0625
23808,dissatisfied,3,-11.5625
23809,dissatisfied,3,-10.0
23810,dissatisfied,3,-11.71875
23811,dissatisfied,3,-12.03125
23812,satisfied,6,-12.1875
23813,satisfied,5,-11.5625
23814,dissatisfied,3,-12.65625
23815,dissatisfied,3,-12.34375
23816,dissatisfied,3,-11.25
23817,dissatisfied,3,-12.34375
23818,dissatisfied,3,-12.03125
23819,dissatisfied,3,-11.5625
23820,dissatisfied,3,-11.5625
23821,satisfied,1,-13.59375
23822,satisfied,6,-11.5625
23823,satisfied,4,-11.5625
23824,satisfied,6,-7.34375
23825,dissatisfied,3,-10.46875
23826,dissatisfied,3,-11.875
23827,satisfied,7,-9.53125
23828,satisfied,6,-12.34375
23829,dissatisfied,3,-11.5625
23830,dissatisfied,3,-11.5625
23831,satisfied,5,-11.5625
23832,dissatisfied,3,-8.28125
23833,dissatisfied,3,-10.9375
23834,satisfied,5,-12.65625
23835,dissatisfied,3,-13.59375
23836,dissatisfied,3,-11.5625
23837,satisfied,6,-12.34375
23838,satisfied,7,-12.03125
23839,dissatisfied,3,-11.5625
23840,dissatisfied,3,-11.5625
23841,dissatisfied,3,-11.71875
23842,satisfied,5,-11.25
23843,dissatisfied,3,-12.34375
23844,dissatisfied,3,-11.5625
23845,satisfied,7,-12.34375
23846,dissatisfied,3,-11.5625
23847,satisfied,5,-13.4375
23848,dissatisfied,3,-12.1875
23849,satisfied,7,-11.5625
23850,satisfied,6,-11.71875
23851,dissatisfied,3,-13.75
23852,satisfied,6,-10.9375
23853,satisfied,6,-10.15625
23854,dissatisfied,3,-11.5625
23855,dissatisfied,3,-12.8125
23856,dissatisfied,3,-10.78125
23857,satisfied,1,-11.875
23858,dissatisfied,3,-11.5625
23859,satisfied,1,-11.875
23860,dissatisfied,3,-11.25
23861,dissatisfied,3,-11.5625
23862,dissatisfied,3,-11.5625
23863,dissatisfied,4,-11.5625
23864,dissatisfied,3,-9.21875
23865,dissatisfied,3,-11.875
23866,satisfied,1,-8.90625
23867,dissatisfied,3,-12.03125
23868,dissatisfied,3,-11.875
23869,satisfied,1,-11.5625
23870,satisfied,1,-6.875
23871,satisfied,5,-11.5625
23872,satisfied,5,-11.5625
23873,satisfied,6,-12.03125
23874,satisfied,3,-12.96875
23875,satisfied,4,-10.9375
23876,satisfied,6,-11.5625
23877,satisfied,7,-11.71875
23878,dissatisfied,3,-11.40625
23879,dissatisfied,3,-14.375
23880,satisfied,5,-11.25
23881,satisfied,5,-11.5625
23882,satisfied,4,-11.875
23883,dissatisfied,3,0.625
23884,dissatisfied,3,-12.96875
23885,satisfied,6,-11.5625
23886,satisfied,7,-6.71875
23887,dissatisfied,3,-11.5625
23888,satisfied,7,-11.5625
23889,dissatisfied,3,-3.28125
23890,satisfied,5,-11.5625
23891,dissatisfied,3,-6.71875
23892,satisfied,4,
23893,dissatisfied,3,-11.5625
23894,satisfied,5,-11.25
23895,satisfied,6,-11.5625
23896,dissatisfied,3,-11.5625
23897,dissatisfied,1,-7.65625
23898,dissatisfied,3,-11.5625
23899,satisfied,7,-11.40625
23900,dissatisfied,3,-10.15625
23901,satisfied,5,-11.5625
23902,satisfied,5,-11.5625
23903,satisfied,7,-13.28125
23904,dissatisfied,3,-12.03125
23905,dissatisfied,3,-11.5625
23906,dissatisfied,3,-14.0625
23907,satisfied,5,-10.9375
23908,dissatisfied,3,-11.25
23909,dissatisfied,3,-11.5625
23910,satisfied,4,-11.40625
23911,satisfied,4,-11.5625
23912,dissatisfied,2,-8.28125
23913,satisfied,5,-11.5625
23914,satisfied,5,-11.5625
23915,satisfied,5,-11.5625
23916,satisfied,7,-10.78125
23917,dissatisfied,3,-11.5625
23918,satisfied,6,-11.5625
23919,satisfied,3,-11.5625
23920,satisfied,1,-11.5625
23921,dissatisfied,7,-11.5625
23922,satisfied,3,-8.75
23923,satisfied,5,-11.5625
23924,dissatisfied,6,-11.5625
23925,satisfied,5,-11.71875
23926,dissatisfied,6,-12.96875
23927,dissatisfied,7,-11.875
23928,satisfied,1,-11.25
23929,dissatisfied,4,-11.40625
23930,satisfied,1,-8.28125
23931,satisfied,6,-13.28125
23932,dissatisfied,2,-8.90625
23933,satisfied,5,-12.96875
23934,dissatisfied,5,-5.78125
23935,dissatisfied,4,-12.1875
23936,satisfied,4,-9.53125
23937,dissatisfied,6,-13.28125
23938,dissatisfied,6,-11.5625
23939,dissatisfied,4,-11.5625
23940,satisfied,5,-11.875
23941,satisfied,7,-11.5625
23942,dissatisfied,2,-11.5625
23943,satisfied,7,-9.0625
23944,satisfied,5,-11.5625
23945,dissatisfied,7,-0.625
23946,satisfied,5,-10.46875
23947,dissatisfied,5,-12.03125
23948,satisfied,6,-11.5625
23949,dissatisfied,5,-11.5625
23950,dissatisfied,6,-11.40625
23951,satisfied,7,-11.875
23952,satisfied,1,-11.5625
23953,satisfied,5,-11.40625
23954,satisfied,6,-12.1875
23955,dissatisfied,3,-10.625
23956,satisfied,2,-11.5625
23957,dissatisfied,5,-8.28125
23958,satisfied,5,-10.15625
23959,satisfied,5,-14.53125
23960,dissatisfied,6,-11.5625
23961,satisfied,6,-7.1875
23962,dissatisfied,4,-11.5625
23963,satisfied,1,-11.5625
23964,dissatisfied,5,-12.03125
23965,satisfied,6,-11.5625
23966,satisfied,7,-12.1875
23967,satisfied,5,-11.5625
23968,satisfied,5,-11.5625
23969,dissatisfied,4,-11.5625
23970,dissatisfied,7,-16.875
23971,satisfied,5,-11.5625
23972,dissatisfied,4,-11.5625
23973,dissatisfied,6,-11.5625
23974,dissatisfied,7,-11.5625
23975,satisfied,6,-12.03125
23976,dissatisfied,7,-11.5625
23977,satisfied,7,-11.5625
23978,dissatisfied,3,-13.59375
23979,dissatisfied,7,-7.65625
23980,dissatisfied,4,-11.5625
23981,satisfied,5,-8.75
23982,satisfied,5,-11.5625
23983,dissatisfied,7,-11.5625
23984,dissatisfied,4,-10.625
23985,dissatisfied,4,-11.5625
23986,dissatisfied,4,-11.5625
23987,dissatisfied,4,-9.6875
23988,dissatisfied,5,-12.8125
23989,dissatisfied,6,-11.5625
23990,satisfied,6,-11.5625
23991,dissatisfied,5,-10.15625
23992,dissatisfied,4,-11.5625
23993,dissatisfied,5,-11.5625
23994,dissatisfied,5,-11.5625
23995,dissatisfied,7,-11.5625
23996,satisfied,3,-5.9375
23997,satisfied,4,-12.96875
23998,dissatisfied,5,-11.25
23999,satisfied,6,-12.1875
24000,dissatisfied,1,-10.625
24001,satisfied,5,-12.65625
24002,satisfied,1,-9.53125
24003,dissatisfied,5,-10.46875
24004,satisfied,3,-11.40625
24005,satisfied,5,-11.5625
24006,dissatisfied,6,-7.8125
24007,dissatisfied,5,-12.03125
24008,dissatisfied,7,-11.5625
24009,dissatisfied,6,-11.5625
24010,dissatisfied,5,-11.5625
24011,dissatisfied,1,-12.1875
24012,satisfied,5,-11.5625
24013,satisfied,2,-11.5625
24014,dissatisfied,1,-11.5625
24015,dissatisfied,1,-11.5625
24016,dissatisfied,1,-10.9375
24017,dissatisfied,1,-11.5625
24018,satisfied,3,-11.25
24019,dissatisfied,1,-8.125
24020,satisfied,5,-11.5625
24021,dissatisfied,1,-11.5625
24022,satisfied,5,-12.5
24023,satisfied,5,-11.5625
24024,satisfied,7,-11.5625
24025,dissatisfied,1,-10.9375
24026,satisfied,7,-11.71875
24027,dissatisfied,1,-11.5625
24028,dissatisfied,1,-11.5625
24029,dissatisfied,1,-11.5625
24030,dissatisfied,1,-11.40625
24031,dissatisfied,1,-9.0625
24032,dissatisfied,7,-13.28125
24033,satisfied,6,-11.5625
24034,dissatisfied,1,-11.5625
24035,satisfied,5,-11.5625
24036,dissatisfied,1,-11.5625
24037,dissatisfied,1,-11.25
24038,satisfied,7,-13.90625
24039,dissatisfied,1,-10.0
24040,dissatisfied,1,-12.8125
24041,dissatisfied,1,-11.5625
24042,dissatisfied,1,-11.5625
24043,dissatisfied,1,-11.09375
24044,satisfied,5,-11.5625
24045,dissatisfied,1,-10.15625
24046,dissatisfied,1,-11.5625
24047,dissatisfied,1,-11.5625
24048,satisfied,6,-12.96875
24049,dissatisfied,1,-11.5625
24050,satisfied,6,-11.5625
24051,satisfied,5,-11.5625
24052,dissatisfied,1,-11.5625
24053,satisfied,7,-11.25
24054,satisfied,5,-11.5625
24055,satisfied,5,-11.5625
24056,dissatisfied,1,-11.5625
24057,dissatisfied,1,-15.3125
24058,dissatisfied,1,-11.5625
24059,dissatisfied,1,-11.5625
24060,dissatisfied,1,-11.40625
24061,dissatisfied,1,-11.5625
24062,dissatisfied,1,-11.5625
24063,dissatisfied,2,-11.40625
24064,dissatisfied,1,-11.5625
24065,satisfied,2,-11.5625
24066,dissatisfied,1,-11.40625
24067,dissatisfied,1,-11.875
24068,satisfied,4,-3.28125
24069,satisfied,1,-14.375
24070,satisfied,5,-12.65625
24071,satisfied,5,-12.1875
24072,dissatisfied,1,-11.5625
24073,dissatisfied,1,-11.5625
24074,satisfied,7,-11.5625
24075,satisfied,6,-12.5
24076,satisfied,5,-11.5625
24077,dissatisfied,1,-11.5625
24078,satisfied,5,-13.59375
24079,satisfied,5,-10.0
24080,satisfied,4,-11.40625
24081,dissatisfied,1,-10.78125
24082,dissatisfied,1,-11.5625
24083,satisfied,7,-8.28125
24084,dissatisfied,1,-11.40625
24085,dissatisfied,1,-11.5625
24086,dissatisfied,1,-10.46875
24087,dissatisfied,1,-11.5625
24088,satisfied,3,-11.5625
24089,satisfied,6,-12.1875
24090,dissatisfied,1,-11.40625
24091,satisfied,7,-6.71875
24092,satisfied,1,-11.5625
24093,dissatisfied,1,-14.375
24094,satisfied,7,-11.25
24095,dissatisfied,1,-11.5625
24096,satisfied,6,-10.78125
24097,satisfied,5,-5.625
24098,dissatisfied,1,-11.5625
24099,satisfied,5,-11.5625
24100,dissatisfied,1,-11.5625
24101,dissatisfied,1,-12.1875
24102,dissatisfied,1,-11.5625
24103,satisfied,6,-11.5625
24104,dissatisfied,1,-9.6875
24105,dissatisfied,1,-12.03125
24106,dissatisfied,1,-11.5625
24107,dissatisfied,1,-12.03125
24108,dissatisfied,1,-11.5625
24109,dissatisfied,1,-11.5625
24110,satisfied,7,-10.15625
24111,dissatisfied,1,-11.5625
24112,dissatisfied,1,-11.5625
24113,satisfied,5,-11.5625
24114,dissatisfied,1,-11.5625
24115,dissatisfied,1,-11.875
24116,dissatisfied,1,-11.5625
24117,satisfied,1,-9.6875
24118,dissatisfied,1,-11.5625
24119,dissatisfied,1,-11.5625
24120,satisfied,1,-9.84375
24121,dissatisfied,1,-12.96875
24122,dissatisfied,1,-11.5625
24123,dissatisfied,1,-11.5625
24124,dissatisfied,1,-11.5625
24125,dissatisfied,1,-11.40625
24126,satisfied,1,-11.875
24127,satisfied,5,-11.5625
24128,dissatisfied,1,-11.71875
24129,dissatisfied,1,-12.8125
24130,dissatisfied,1,-11.5625
24131,satisfied,7,-11.5625
24132,dissatisfied,6,-11.25
24133,satisfied,6,-11.5625
24134,satisfied,2,-12.5
24135,satisfied,5,-13.28125
24136,satisfied,7,-11.5625
24137,dissatisfied,1,-11.5625
24138,dissatisfied,1,-11.5625
24139,satisfied,5,-11.40625
24140,satisfied,5,-11.5625
24141,satisfied,7,-11.5625
24142,satisfied,4,-7.34375
24143,satisfied,6,-11.5625
24144,satisfied,6,-7.5
