Date;Import Country (Source);Exporter;Importer;HS Code;Country of Origin;Country of Destination;Quantity;Qty Unit;Weight;Wgt Unit;Value (US$);Transport Mode;Products
2025-01-24 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PCS;75880;KG;1716849,52;MARITIME;GENERATOR
2025-01-23 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;3696;CTN;11498;KG;301259,94;MARITIME;COMPUTER
2025-01-23 00:00:00;USA;FLEXPORT INTERNATIONAL SHANGHAI;FLEXPORT INTERNATIONAL LLC;851390;CHINA;UNITED STATES;261;CTN;1788;KG;46847,52;MARITIME;ELECTRIC LAMP
2025-01-23 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;3696;CTN;11503;KG;301390,95;MARITIME;COMPUTER
2025-01-22 00:00:00;USA;VESYNC SINGAPORE PTE;TECHVAST CORP;851390;CHINA;UNITED STATES;1022;CTN;13885;KG;363801,91;MARITIME;ELECTRIC LAMP
2025-01-22 00:00:00;USA;FLEXPORT INTERNATIONAL SHANGHAI;FLEXPORT INTERNATIONAL LLC;851390;CHINA;UNITED STATES;2871;CTN;7904;KG;207093,29;MARITIME;ELECTRIC LAMP
2025-01-21 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;2534;CTN;57245;KG;1144900;MARITIME;GARAGE
2025-01-21 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;384;CTN;38736;KG;774720;MARITIME;GARAGE
2025-01-21 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;325;CTN;19825;KG;396500;MARITIME;GARAGE
2025-01-21 00:00:00;USA;CASIA GLOBAL LOGISTICS CO LTD;ADVANTAGE GROUP INTL INC;851390;CHINA;UNITED STATES;1375;CTN;4078;KG;106847,98;MARITIME;ELECTRIC LAMP
2025-01-20 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;1673;PCS;5131;KG;134437,71;MARITIME;ELECTRIC LAMP
2025-01-20 00:00:00;USA;CHINA TOWN;HKO GROUP LLC;851390;CHINA;UNITED STATES;116;CTN;794;KG;20803,65;MARITIME;LAMP
2025-01-18 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;564;CTN;58938;KG;1544238,87;MARITIME;GENERATOR
2025-01-18 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;376;CTN;39292;KG;1029492,58;MARITIME;GENERATOR
2025-01-18 00:00:00;USA;ZHEJIANG SORBO TECHNOLOGY CO LTD;GANKA INC;851390;CHINA;UNITED STATES;120;CTN;962;KG;25205,43;MARITIME;LAMP
2025-01-18 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;188;CTN;19646;KG;514746,29;MARITIME;GENERATOR
2025-01-18 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;200;CTN;1020;KG;26725,1;MARITIME;ELECTRIC LAMP
2025-01-18 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;1605;PCS;6918;KG;181259,03;MARITIME;ELECTRIC LAMP
2025-01-16 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;140;CTN;1260;KG;33013,35;MARITIME;SAUNA
2025-01-16 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;300;CTN;1800;KG;47161,93;MARITIME;SAUNA
2025-01-16 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;540;CTN;36540;KG;957387,23;MARITIME;GENERATOR
2025-01-16 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;236;CTN;17312;KG;453592,99;MARITIME;GENERATOR
2025-01-16 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;1790;CTN;26559;KG;531180;MARITIME;GARAGE
2025-01-16 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PCS;79564;KG;1800203,16;MARITIME;GENERATOR
2025-01-15 00:00:00;USA;BEIJING CENTURY JOYO COURIER;FLYBY LLC;851390;CHINA;UNITED STATES;1222;CTN;11266;KG;295181,29;MARITIME;LIGHTS
2025-01-15 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;617;CTN;2012;KG;52716,56;MARITIME;COMPUTER
2025-01-15 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;192;CTN;19368;KG;387360;MARITIME;GARAGE
2025-01-15 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;543;CTN;1714;KG;44908,64;MARITIME;COMPUTER
2025-01-15 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;613;CTN;1999;KG;52375,95;MARITIME;COMPUTER
2025-01-15 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;67292;KG;1522538,72;MARITIME;GENERATOR
2025-01-15 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;801;PCS;5487;KG;143765,29;MARITIME;ELECTRIC LAMP
2025-01-15 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;67292;KG;1522538,72;MARITIME;GENERATOR
2025-01-15 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;325;CTN;19825;KG;396500;MARITIME;GARAGE
2025-01-14 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;422;CTN;28085;KG;1123400;MARITIME;GARAGE
2025-01-14 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;67292;KG;1522538,72;MARITIME;GENERATOR
2025-01-14 00:00:00;USA;LONGWIN POWER TECHNOLOGY CO LTD;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;67292;KG;1522538,72;MARITIME;GENERATOR
2025-01-14 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;79565;KG;1800225,78;MARITIME;GENERATOR
2025-01-13 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;79565;KG;1800225,78;MARITIME;GENERATOR
2025-01-13 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PCS;65896;KG;1490953,03;MARITIME;GENERATOR
2025-01-13 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;79565;KG;1800225,78;MARITIME;GENERATOR
2025-01-13 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PCS;65896;KG;1490953,03;MARITIME;GENERATOR
2025-01-11 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;79872;KG;1807171,92;MARITIME;GENERATOR
2025-01-11 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;188;CTN;19646;KG;514746,29;MARITIME;GENERATOR
2025-01-11 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;188;CTN;19646;KG;514746,29;MARITIME;GENERATOR
2025-01-11 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;1122;CTN;55539;KG;1455181,42;MARITIME;GENERATOR
2025-01-11 00:00:00;USA;NINGBO LIANGYING ELECTRONIC TECHNOL MEIQIAO INDUSTRIALDISTRICT QIAOTOU HU;COSTECH TRADE INC;851390;CHINA;UNITED STATES;1220;CTN;18144;KG;475392,28;MARITIME;LAMP
2025-01-11 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;188;CTN;19646;KG;514746,29;MARITIME;GENERATOR
2025-01-10 00:00:00;USA;ZHEJIANG CAFTP SERVICE CO LTD;MIYA INTERNATIONAL LLC;851390;CHINA;UNITED STATES;1225;CTN;13257;KG;347347,63;MARITIME;LIGHTS
2025-01-10 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;67292;KG;1522538,72;MARITIME;GENERATOR
2025-01-09 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;3360;CTN;10453;KG;273879,82;MARITIME;COMPUTER
2025-01-09 00:00:00;USA;HONGFUCHENG PRECISION ELECTRONICS C;A I C O SYN;851390;CHINA;UNITED STATES;3360;CTN;10453;KG;273879,82;MARITIME;COMPUTER
2025-01-09 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;3360;CTN;10761;KG;281949,75;MARITIME;COMPUTER
2025-01-09 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;3360;CTN;10818;KG;283443,21;MARITIME;COMPUTER
2025-01-09 00:00:00;USA;CHUNG CHENG ELECTRIC HEATING CO;RELAX F I R MASTER INC;851390;CHINA TAIWAN;UNITED STATES;565;CTN;8058;KG;308100;MARITIME;SAUNA
2025-01-09 00:00:00;USA;HONGFUCHENG PRECISION ELECTRONICS C;A I C O SYN;851390;CHINA;UNITED STATES;3360;CTN;10761;KG;281949,75;MARITIME;COMPUTER
2025-01-09 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;3360;CTN;10453;KG;273879,82;MARITIME;COMPUTER
2025-01-08 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PCS;79564;KG;1800203,16;MARITIME;GENERATOR
2025-01-07 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;384;CTN;38736;KG;774720;MARITIME;GARAGE
2025-01-07 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;192;CTN;19368;KG;387360;MARITIME;GARAGE
2025-01-07 00:00:00;USA;BEIJING CENTURY JOYO COURIER SERVIC;ACCESSORY KING LLC;851390;CHINA;UNITED STATES;1189;CTN;14885;KG;390002,98;MARITIME;LIGHTS
2025-01-07 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PCS;79564;KG;1800203,16;MARITIME;GENERATOR
2025-01-06 00:00:00;USA;BEIJING CENTURY JOYO COURIER;CHAROPE INC;851390;CHINA;UNITED STATES;68;CTN;680;KG;17816,73;MARITIME;LAMP
2025-01-06 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;79565;KG;1800225,78;MARITIME;GENERATOR
2025-01-04 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;200;CTN;1400;KG;36681,5;MARITIME;ELECTRIC LAMP
2025-01-04 00:00:00;USA;VESYNC SINGAPORE PTE LTD;TECHVAST CORP;851390;CHINA;UNITED STATES;1955;CTN;18528;KG;485453,49;MARITIME;ELECTRIC LAMP
2025-01-04 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;79565;KG;1800225,78;MARITIME;GENERATOR
2025-01-04 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;67292;KG;1522538,72;MARITIME;GENERATOR
2025-01-04 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;79565;KG;1800225,78;MARITIME;GENERATOR
2025-01-04 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;67292;KG;1522538,72;MARITIME;GENERATOR
2025-01-04 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;79565;KG;1800225,78;MARITIME;GENERATOR
2025-01-04 00:00:00;USA;ZHEJIANG CAFTP SERVICE CO LTD;EGIANT LLC;851390;CHINA;UNITED STATES;1167;CTN;13552;KG;355076,95;MARITIME;LIGHTS
2025-01-03 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;67292;KG;1522538,72;MARITIME;GENERATOR
2025-01-03 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;67292;KG;1522538,72;MARITIME;GENERATOR
2025-01-03 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;67292;KG;1522538,72;MARITIME;GENERATOR
2025-01-03 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;763;PKG;66854;KG;1512628,6;MARITIME;GENERATOR
2025-01-03 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;67292;KG;1522538,72;MARITIME;GENERATOR
2025-01-01 00:00:00;USA;FOSHAN FUMEI HEALTH INDUSTRIAL CO;CHAI VISION IMPORT NJ INC;851390;CHINA;UNITED STATES;200;CTN;1240;KG;32489,33;MARITIME;SAUNA
2025-01-01 00:00:00;USA;CACHET HANDIWORK SHANGHAI CO LTD;NAPA HOME GARDEN;851390;CHINA;UNITED STATES;1264;CTN;15484;KG;405697,42;MARITIME;LAMP
2024-12-30 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;188;CTN;19495;KG;510789,93;MARITIME;GENERATOR
2024-12-30 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;360;CTN;37260;KG;976252;MARITIME;GENERATOR
2024-12-30 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;360;CTN;18000;KG;471619,32;MARITIME;GENERATOR
2024-12-30 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;360;CTN;18000;KG;471619,32;MARITIME;GENERATOR
2024-12-28 00:00:00;USA;TCL VERY LIGHTING TECHNOLOGY HUIZHOU CO LTD;KMY INTERNATIONAL INC;851390;CHINA;UNITED STATES;405;CTN;7891;KG;206752,67;MARITIME;CAR
2024-12-28 00:00:00;USA;YANTAI RIMA MACHINERY CO LTD;PATRICK VALLEE;851390;CHINA;UNITED STATES;1;PKG;458;KG;4000;MARITIME;SAWMILL
2024-12-28 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;134;CTN;763;KG;19991,42;MARITIME;ELECTRIC LAMP
2024-12-25 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;192;PKG;18672;KG;422469,88;MARITIME;GENERATOR
2024-12-24 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;192;CTN;19368;KG;387360;MARITIME;GARAGE
2024-12-24 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;192;CTN;19368;KG;387360;MARITIME;GARAGE
2024-12-24 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;192;CTN;19368;KG;387360;MARITIME;GARAGE
2024-12-21 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;180;CTN;19440;KG;509348,87;MARITIME;GENERATOR
2024-12-21 00:00:00;USA;BEIJING CENTURY JOYO COURIER SERVIC;ACCESSORY KING LLC;851390;CHINA;UNITED STATES;1215;CTN;17636;KG;462082,13;MARITIME;LIGHTS
2024-12-21 00:00:00;USA;SUMEC MACHINERY ELECTRIC CO LTD;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;576;PKG;36864;KG;965876,38;MARITIME;GENERATOR
2024-12-21 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;182;CTN;19114;KG;500807,32;MARITIME;GENERATOR
2024-12-20 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PCS;65896;KG;1490953,03;MARITIME;GENERATOR
2024-12-20 00:00:00;USA;HECNY SHIPPING LTD;UNITED GLOBAL SERVICES NY CORP;851390;CHINA;UNITED STATES;105;CTN;333;KG;8724,96;MARITIME;ELECTRIC LAMP
2024-12-19 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;680;CTN;8160;KG;213800,76;MARITIME;SAUNA
2024-12-18 00:00:00;USA;UNKNOWN;E BESLER CO;851390;VIETNAM;UNITED STATES;388;CTN;19788;KG;447720,33;MARITIME;GENERATOR
2024-12-18 00:00:00;USA;UNKNOWN;UPS SUPPLY CHAIN SOLUTIONS;851390;VIETNAM;UNITED STATES;2063;CTN;196714;KG;4450821,52;MARITIME;GENERATOR
2024-12-18 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;74688;KG;1689879,51;MARITIME;GENERATOR
2024-12-18 00:00:00;USA;UNKNOWN;E BESLER CO;851390;VIETNAM;UNITED STATES;388;CTN;19788;KG;447720,33;MARITIME;GENERATOR
2024-12-18 00:00:00;USA;UNKNOWN;UPS SUPPLY CHAIN SOLUTIONS;851390;VIETNAM;UNITED STATES;694;CTN;96458;KG;2182444,27;MARITIME;GENERATOR
2024-12-18 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;74688;KG;1689879,51;MARITIME;GENERATOR
2024-12-17 00:00:00;USA;HONOUR LANE SHIPPING LIMITED;A C T LOGISTICS LLC;851390;CHINA;UNITED STATES;705;CTN;7365;KG;192970,91;MARITIME;SAUNA
2024-12-17 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;65894;KG;1490907,78;MARITIME;GENERATOR
2024-12-17 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;74688;KG;1689879,51;MARITIME;GENERATOR
2024-12-17 00:00:00;USA;BEIJING CENTURY JOYO COURIER;ZHEJIANG YAOXING IMPORT EXPORT CO LTD;851390;CHINA;UNITED STATES;91;CTN;1388;KG;36367,09;MARITIME;LIGHTS
2024-12-14 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PCS;79564;KG;1800203,16;MARITIME;GENERATOR
2024-12-14 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PCS;79564;KG;1800203,16;MARITIME;GENERATOR
2024-12-14 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;314;CTN;19412;KG;508615,24;MARITIME;GENERATOR
2024-12-14 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;720;CTN;36360;KG;952671,03;MARITIME;GENERATOR
2024-12-14 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PCS;79564;KG;1800203,16;MARITIME;GENERATOR
2024-12-14 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;360;CTN;18000;KG;471619,32;MARITIME;GENERATOR
2024-12-13 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;2756;CTN;93243;KG;2443066,7;MARITIME;GARAGE
2024-12-13 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;360;CTN;16560;KG;433889,78;MARITIME;GENERATOR
2024-12-13 00:00:00;USA;FOUREVER INTERNATIONAL LIMITED;JUPITER INTERNATIONAL USA INC;851390;CHINA;UNITED STATES;311;CTN;3749;KG;98227,82;MARITIME;LAMP
2024-12-12 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;180;CTN;18540;KG;485767,9;MARITIME;GENERATOR
2024-12-12 00:00:00;USA;SUMEC MACHINERY ELECTRIC COMPANY;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;720;CTN;36000;KG;943238,65;MARITIME;GENERATOR
2024-12-11 00:00:00;USA;GUANGDONG ICECO ENTERPRISE CO LTD;MAGIC COOLER INTERNATIONAL INC;851390;CHINA;UNITED STATES;515;CTN;8312;KG;217783,32;MARITIME;CAR
2024-12-10 00:00:00;USA;SEAC ACRYLIC INDUSTRIAL CO LTD;DESIGN WITHIN REACH;851390;CHINA;UNITED STATES;94;PKG;550;KG;14410,59;MARITIME;LAMP
2024-12-10 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;1536;PKG;159130;KG;3600451,56;MARITIME;GENERATOR
2024-12-10 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;79565;KG;1800225,78;MARITIME;GENERATOR
2024-12-10 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;79565;KG;1800225,78;MARITIME;GENERATOR
2024-12-10 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;PKG;79565;KG;1800225,78;MARITIME;GENERATOR
2024-12-07 00:00:00;USA;UNKNOWN;A C IMPORT EXPORT INC;851390;CHINA;UNITED STATES;626;CTN;9036;KG;236752,9;MARITIME;SAUNA
2024-12-07 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;696;CTN;7932;KG;207826,92;MARITIME;SAUNA
2024-12-06 00:00:00;USA;TIAN MEN SHI MU GE SHANGMAO YOUXIAN GONGSI23 SHENGXIN;TIAN MEN SHI MU GE SHANGMAO YOUXIAN GONGSI C O FBA1910 E CENTRAL;851390;CHINA;UNITED STATES;34;CTN;387;KG;10139,82;MARITIME;ELECTRIC LAMP
2024-12-06 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;12;PKG;2844;KG;74515,85;MARITIME;COMPUTER
2024-12-06 00:00:00;USA;BEIJING CENTURY JOYO COURIER;CHAROPE INC;851390;CHINA;UNITED STATES;76;CTN;760;KG;19912,82;MARITIME;LAMP
2024-12-06 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;32;PKG;8207;KG;215032,21;MARITIME;COMPUTER
2024-12-06 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;6;PKG;1362;KG;35685,86;MARITIME;COMPUTER
2024-12-05 00:00:00;USA;SUMEC MACHINERY ELECTRIC CO LTD;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;1168;PKG;79190;KG;2074863,02;MARITIME;GENERATOR
2024-12-05 00:00:00;USA;SUMEC MACHINERY ELECTRIC CO LTD;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;752;PKG;78584;KG;2058985,17;MARITIME;GENERATOR
2024-12-04 00:00:00;USA;SUMEC MACHINERY ELECTRIC CO LTD;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;1496;PKG;117660;KG;3082818,32;MARITIME;GENERATOR
2024-12-04 00:00:00;USA;SUMEC MACHINERY ELECTRIC CO LTD;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;1386;PKG;117707;KG;3084049,77;MARITIME;GENERATOR
2024-12-03 00:00:00;USA;YANTAI RIMA MACHINERY CO LTD;JUSTIN LEE LLC;851390;CHINA;UNITED STATES;1;PKG;464;KG;12157,3;MARITIME;SAWMILL
2024-12-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;NEW ZEALAND;UNITED STATES;5;BOX;1120;KG;29345,2;MARITIME;SAWMILL
2024-12-03 00:00:00;USA;YANTAI RIMA MACHINERY CO LTD;WILD BLUE GROUP LLC;851390;CHINA;UNITED STATES;3;PKG;1611;KG;42209,93;MARITIME;SAWMILL
2024-12-02 00:00:00;USA;SUMEC MACHINERY ELECTRIC CO LTD;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;1288;PKG;97959;KG;2566630,97;MARITIME;GENERATOR
